affaissa
affaissai
affaissais
affaissait
affaissas
affaissasse
affaissasses
affaissat
affaissates
affaisse
affaisse
affaissee
affaissees
affaisses
affaisses
affete
affetee
affetees
affetes
affut
affuta
affutai
affutais
affutait
affutas
affutasse
affutasses
affutat
affutates
affute
affute
affutee
affutees
affutes
affutes
affuteuse
affuteuses
affuts
aies
aise
aise
aisee
aisees
aises
aises
assai
assaut
assauts
asse
asses
assiette
assiettee
assiettees
assiettes
assis
assise
assises
assisse
assisses
assista
assistai
assistais
assistait
assistas
assistasse
assistasses
assistat
assistates
assiste
assiste
assistee
assistees
assistes
assistes
assit
assit
assites
astasie
astasies
astate
astates
asti
astis
attesta
attestai
attestais
attestait
attestas
attestasse
attestasses
attestat
attestates
atteste
atteste
attestee
attestees
attestes
attestes
attifa
attifai
attifais
attifait
attifas
attifasse
attifasses
attifat
attifates
attife
attife
attifee
attifees
attifes
attifes
attisa
attisai
attisais
attisait
attisas
attisasse
attisasses
attisat
attisates
attise
attise
attisee
attisees
attises
attises
aussi
autiste
autistes
effet
effets
essai
essaie
essaies
essais
esse
esses
essieu
essuie
essuies
estafette
estafettes
etai
etaie
etaies
etais
etait
etat
etatiste
etatistes
etats
etau
etes
etes
eteta
etetai
etetais
etetait
etetas
etetasse
etetasses
etetat
etetates
etete
etete
etetee
etetees
etetes
etetes
eteuf
eteufs
etisie
etisies
etui
etuis
eues
eusse
eusses
eutes
fais
faisais
faisait
faiseuse
faiseuses
fait
faite
faite
faiteau
faites
faites
faits
fasse
fasses
faste
fastes
fastueuse
fastueuses
fats
fatuite
fatuites
faussa
faussai
faussais
faussait
faussas
faussasse
faussasses
faussat
faussates
fausse
fausse
faussee
faussees
fausses
fausses
fausset
faussete
faussetes
faussets
faut
fauta
fautai
fautais
fautait
fautas
fautasse
fautasses
fautat
fautates
faute
faute
fautes
fautif
fautifs
fees
fessa
fessai
fessais
fessait
fessas
fessasse
fessasses
fessat
fessates
fesse
fesse
fessee
fessees
fesses
fesses
fessu
fessue
fessues
fessus
festif
festifs
feta
fetai
fetais
fetait
fetas
fetasse
fetasses
fetat
fetates
fete
fete
fetee
fetees
fetes
fetes
fetu
fetus
feue
feues
feus
fiai
fiais
fiait
fias
fiasse
fiasses
fiat
fiat
fiates
fiee
fiees
fief
fieffa
fieffai
fieffais
fieffait
fieffas
fieffasse
fieffasses
fieffat
fieffates
fieffe
fieffe
fieffee
fieffees
fieffes
fieffes
fiefs
fies
fies
fiesta
fiestas
fieu
fisse
fisses
fites
fuie
