affaissa
affaissai
affaissais
affaissait
affaissas
affaissasse
affaissasses
affaissat
affaissates
affaisse
affaisse
affaissee
affaissees
affaisses
affaisses
affete
affetee
affetees
affetes
aies
aise
aise
aisee
aisees
aises
aises
assai
asse
asses
assiette
assiettee
assiettees
assiettes
assis
assise
assises
assisse
assisses
assista
assistai
assistais
assistait
assistas
assistasse
assistasses
assistat
assistates
assiste
assiste
assistee
assistees
assistes
assistes
assit
assit
assites
assoie
assoies
assoiffe
assoiffee
assoiffees
assoiffes
assois
assoit
astasie
astasies
astate
astates
asti
astis
attesta
attestai
attestais
attestait
attestas
attestasse
attestasses
attestat
attestates
atteste
atteste
attestee
attestees
attestes
attestes
attifa
attifai
attifais
attifait
attifas
attifasse
attifasses
attifat
attifates
attife
attife
attifee
attifees
attifes
attifes
attisa
attisai
attisais
attisait
attisas
attisasse
attisasses
attisat
attisates
attise
attise
attisee
attisees
attises
attises
effet
effets
essai
essaie
essaies
essais
esse
esses
estafette
estafettes
etai
etaie
etaies
etais
etait
etat
etatiste
etatistes
etats
etes
etes
eteta
etetai
etetais
etetait
etetas
etetasse
etetasses
etetat
etetates
etete
etete
etetee
etetees
etetes
etetes
etisie
etisies
etoffa
etoffai
etoffais
etoffait
etoffas
etoffasse
etoffasses
etoffat
etoffates
etoffe
etoffe
etoffee
etoffees
etoffes
etoffes
fafiot
fafiots
fais
faisais
faisait
fait
faite
faite
faites
faites
faits
fasse
fasses
faste
fastes
fats
fees
fessa
fessai
fessais
fessait
fessas
fessasse
fessasses
fessat
fessates
fesse
fesse
fessee
fessees
fesses
fesses
festif
festifs
festoie
festoies
feta
fetai
fetais
fetait
fetas
fetasse
fetasses
fetat
fetates
fete
fete
fetee
fetees
fetes
fetes
fiai
fiais
fiait
fias
fiasse
fiasses
fiat
fiat
fiates
fiee
fiees
fief
fieffa
fieffai
fieffais
fieffait
fieffas
fieffasse
fieffasses
fieffat
fieffates
fieffe
fieffe
fieffee
fieffees
fieffes
fieffes
fiefs
fies
fies
fiesta
fiestas
fisse
fisses
fistot
fistots
fites
foie
foies
fois
foot
foots
fosse
fosse
fosses
fosses
fossette
fossettes
fossoie
fossoies
iota
isatis
isoseiste
isoseistes
isosiste
isosistes
isostasie
isostasies
oasis
offset
offsettiste
offsettistes
oies
oisif
oisifs
osai
osais
osait
osas
osasse
osasses
osat
osates
osee
osees
oses
oses
ossifia
ossifiai
ossifiais
ossifiait
ossifias
ossifiasse
ossifiasses
ossifiat
ossifiates
ossifie
ossifie
ossifiee
ossifiees
ossifies
ossifies
osteite
osteites
otai
otais
otait
otas
otasse
otasses
otat
otates
otee
otees
otes
otes
otite
otites
sais
sais
saisi
saisie
saisies
saisis
saisissais
saisissait
saisisse
saisisses
saisit
saisit
saisites
sait
saite
saites
sassa
sassai
sassais
sassait
sassas
sassasse
sassasses
sassat
sassates
sasse
sasse
sassee
sassees
sasses
sasses
sati
satiete
satietes
satis
satisfais
satisfaisais
satisfaisait
satisfait
satisfaite
satisfaites
satisfaits
satisfasse
satisfasses
satisfis
satisfisse
satisfisses
satisfit
satisfit
satisfites
sets
siee
sieste
siestes
sise
sises
site
sites
sitot
sofa
sofas
soffite
soffites
soie
soies
soif
soifs
sois
soit
sosie
sosies
sotie
soties
sots
sotte
sottes
sottise
sottises
staff
staffa
staffai
staffais
staffait
staffas
staffasse
staffasses
staffat
staffates
staffe
staffe
staffee
staffees
staffes
staffes
staffs
stase
stases
statif
statifs
steatite
steatites
steatose
steatoses
taffetas
tafia
tafias
taie
taies
tais
taisais
taisait
taise
taises
tait
taoiste
taoiste
taoistes
taoistes
tassa
tassai
tassais
tassait
tassas
tassasse
tassasses
tassat
tassates
tasse
tasse
tassee
tassees
tasses
tasses
tassette
tassettes
tata
tata
tatai
tatais
tatait
tatas
tatas
tatasse
tatasses
tatat
tatates
tate
tate
tatee
tatees
tates
tates
tees
test
testa
testai
testais
testait
testas
testasse
testasses
testat
testates
teste
teste
testee
testees
testes
testes
tests
teta
tetai
tetais
tetait
tetas
tetasse
tetasses
tetat
tetates
tete
tete
tete
tetee
tetees
tetes
tetes
tetes
tette
tettes
tiffe
tiffes
tifs
tisa
tisai
tisais
tisait
tisas
tisasse
tisasses
tisat
tisates
tise
tise
tisee
tisees
tises
tises
tissa
tissai
tissais
tissait
tissas
tissasse
tissasses
tissat
tissates
tisse
tisse
tissee
tissees
tisses
tisses
titi
titis
toast
toasta
toastai
toastais
toastait
toastas
toastasse
toastasses
toastat
toastates
toaste
toaste
toastee
toastees
toastes
toastes
toasts
toisa
toisai
toisais
toisait
toisas
toisasse
toisasses
toisat
toisates
toise
toise
toisee
toisees
toises
toises
toit
toits
toto
totos
