ados
adossa
adossai
adossais
adossas
aida
aidai
aidais
aidas
aisy
aisys
assai
assidu
assidus
assis
assois
assoyais
audio
aussi
dada
dadais
dadas
dais
disais
dissous
dissuada
dissuadai
dissuadais
dissuadas
dodo
dodos
dodu
dodus
dois
dosa
dosai
dosais
dosas
doua
douai
douais
douas
duodi
duodis
duos
ioda
iodai
iodais
iodas
issu
issus
oasis
osai
osais
osas
ossu
ossus
ouais
ouis
oyais
sais
sais
saisi
saisis
saisissais
sassa
sassai
sassais
sassas
soda
sodas
sois
souda
soudai
soudais
soudas
soudoya
soudoyai
soudoyais
soudoyas
sous
soya
soyas
suai
suais
suas
suis
usai
usais
usas
youyou
youyous
