bibi
bibis
bits
buis
butin
butins
buts
ibis
institut
instituts
insu
inti
intis
inuit
issu
issus
nuis
nuisis
nuisit
nuisit
nuit
nuits
sinus
subi
subis
subit
subit
subits
substitut
substituts
subvins
subvint
subvint
suint
suints
suis
suit
suivi
suivis
suivit
suivit
tins
tint
tint
tintin
tintins
tissu
tissus
titi
titis
tubs
tutti
tutu
tutus
unis
unit
unit
vins
vint
vint
