adora
apparu
appuya
apura
ardu
arroyo
aura
dada
dard
darda
dodo
dodu
dopa
dora
doua
douar
douro
drap
drapa
draya
drop
dropa
droppa
dupa
dura
ordo
ourdou
paddy
padou
papa
papy
para
parada
paru
paya
poudra
poudroya
pour
pourpra
pourra
prou
purpura
rada
radar
rapa
raya
roda
roda
roua
roudoudou
rudoya
yard
youyou
