effet
effets
enfeu
enfeus
enfin
enfui
enfuie
enfuies
enfuis
enfuites
enfute
enfute
enfutee
enfutees
enfutent
enfutes
enfutes
ennui
ennuie
ennuient
ennuies
ennuis
ensuite
ente
ente
entee
entees
entent
entente
ententes
entes
entes
entete
entete
entetee
entetees
entetent
entetes
entetes
entite
entites
esse
esses
essieu
essuie
essuient
essuies
eteins
eteint
eteinte
eteintes
eteints
etes
etes
etesien
etesiens
etete
etete
etetee
etetees
etetent
etetes
etetes
eteuf
eteufs
etisie
etisies
etui
etuis
eues
eusse
eussent
eusses
eutes
fees
feins
feint
feinte
feinte
feintee
feintees
feintent
feintes
feintes
feintise
feintises
feints
fente
fentes
fesse
fesse
fessee
fessees
fessent
fesses
fesses
fessu
fessue
fessues
fessus
festif
festifs
festin
festins
fete
fete
fetee
fetees
fetent
fetes
fetes
fetu
fetus
feue
feues
feus
fiee
fiees
fief
fieffe
fieffe
fieffee
fieffees
fieffent
fieffes
fieffes
fiefs
fient
fiente
fiente
fientent
fientes
fies
fies
fieu
fine
fines
finesse
finesses
finette
finettes
fini
finie
finies
finis
finisse
finissent
finisses
finisseuse
finisseuses
finit
finit
finites
fins
fisse
fissent
fisses
fites
fuie
fuient
fuies
fuis
fuisse
fuissent
fuisses
fuit
fuit
fuite
fuites
fuites
funeste
funestes
funin
funins
fuse
fuse
fusee
fusees
fusent
fuses
fuses
fusette
fusettes
fusiniste
fusinistes
fusse
fussent
fusses
fute
futee
futees
futes
futes
futs
infeste
infeste
infestee
infestees
infestent
infestes
infestes
infini
infinie
infinies
infinis
infinite
infinites
infinitif
infinitifs
infus
infuse
infuse
infusee
infusees
infusent
infuses
infuses
initie
initie
initiee
initiees
initient
inities
inities
inne
innee
innees
inneiste
inneistes
inneite
inneites
innes
insense
insensee
insensees
insenses
insinue
insinue
insinuee
insinuees
insinuent
insinues
insinues
insiste
insiste
insistent
insistes
institue
institue
instituee
instituees
instituent
institues
institues
institut
institutes
instituts
insu
intense
intenses
intensif
intensifie
intensifie
intensifiee
intensifiees
intensifient
intensifies
intensifies
intensifs
intensite
intensites
intente
intente
intentee
intentees
intentent
intentes
intentes
intestin
intestine
intestines
intestins
inti
intis
intuitif
intuitifs
inuit
inusite
inusitee
inusitees
inusites
issu
issue
issues
issus
nees
nefs
nene
nenes
nenies
nenni
nets
nette
nettes
nettete
nettetes
neuf
neufs
niee
niees
nient
nies
nies
nife
nifes
nifs
nuee
nuees
nuent
nues
nues
nuis
nuise
nuisent
nuises
nuisis
nuisisse
nuisissent
nuisisses
nuisit
nuisit
nuisites
nuit
nuite
nuitee
nuites
nuits
sein
seine
seines
seins
sene
senes
senne
sennes
sens
sense
sensee
sensees
senses
sensitif
sensitifs
sent
sente
sentent
sentes
senti
sentie
senties
sentine
sentines
sentis
sentisse
sentissent
sentisses
sentit
sentit
sentites
sets
siee
sieent
sien
sienne
siennes
siens
sieste
siestes
sinise
sinise
sinisee
sinisees
sinisent
sinises
sinises
sinite
sinites
sinueuse
sinueuses
sinus
sinusite
sinusites
sise
sises
site
sites
situe
situe
situee
situees
situent
situes
situes
sniff
sniffe
sniffe
sniffee
sniffees
sniffent
sniffes
sniffes
suee
suees
suent
sues
sues
suette
suettes
suffete
suffetes
suffis
suffise
suffisent
suffises
suffisse
suffissent
suffisses
suffit
suffit
suffite
suffites
suffites
suffits
suie
suies
suif
suife
suife
suifee
suifees
suifent
suifes
suifes
suiffe
suiffe
suiffee
suiffees
suiffent
suiffes
suiffes
suiffeuse
suiffeuses
suifs
suint
suinte
suinte
suintee
suintees
suintent
suintes
suintes
suints
suis
suisse
suisses
suissesse
suissesses
suit
suite
suitee
suitees
suites
sunnite
sunnites
susse
sussent
susses
sustente
sustente
sustentee
sustentees
sustentent
sustentes
sustentes
sutes
tees
teins
teint
teinte
teinte
teintee
teintees
teintent
teintes
teintes
teints
teneuse
teneuses
tennis
tente
tente
tentee
tentees
tentent
tentes
tentes
tenu
tenu
tenue
tenue
tenues
tenues
tenuite
tenuites
tenus
tenus
test
teste
teste
testee
testees
testent
testes
testes
tests
tete
tete
tete
tetee
tetees
tetent
tetes
tetes
tetes
tetin
tetine
tetines
tetins
tette
tettes
tetu
tetue
tetues
tetus
tien
tienne
tiennent
tiennes
tiens
tient
tiffe
tiffes
tifs
tinette
tinettes
tins
tinsse
tinssent
tinsses
tint
tint
tinte
tinte
tintee
tintees
tintent
tintes
tintes
tintes
tintin
tintins
tise
tise
tisee
tisees
tisent
tises
tises
tisse
tisse
tissee
tissees
tissent
tisses
tisses
tisseuse
tisseuses
tissu
tissus
titi
titis
tuee
tuees
tuent
tues
tues
tueuse
tueuses
tufs
tune
tunes
tunisien
tunisienne
tunisiennes
tunisiens
tusse
tussent
tusses
tutes
tutie
tuties
tutti
tutu
tutus
unes
unie
unies
unifie
unifie
unifiee
unifiees
unifient
unifies
unifies
unis
unisse
unissent
unisses
unit
unit
unite
unites
unites
unitif
unitifs
usee
usees
usent
uses
uses
usine
usine
usinee
usinees
usinent
usines
usines
usite
usitee
usitees
usites
usnee
usnees
