affaissa
affaissai
affaissais
affaissait
affaissas
affaissasse
affaissasses
affaissat
affaissates
affaisse
affaisse
affaissee
affaissees
affaisses
affaisses
affete
affetee
affetees
affetes
aies
aise
aise
aisee
aisees
aises
aises
assai
asse
asses
assiette
assiettee
assiettees
assiettes
assis
assise
assises
assisse
assisses
assista
assistai
assistais
assistait
assistas
assistasse
assistasses
assistat
assistates
assiste
assiste
assistee
assistees
assistes
assistes
assit
assit
assites
astasie
astasies
astate
astates
asti
astis
attesta
attestai
attestais
attestait
attestas
attestasse
attestasses
attestat
attestates
atteste
atteste
attestee
attestees
attestes
attestes
attifa
attifai
attifais
attifait
attifas
attifasse
attifasses
attifat
attifates
attife
attife
attifee
attifees
attifes
attifes
attisa
attisai
attisais
attisait
attisas
attisasse
attisasses
attisat
attisates
attise
attise
attisee
attisees
attises
attises
avais
avait
avis
avisa
avisai
avisais
avisait
avisas
avisasse
avisasses
avisat
avisates
avise
avise
avisee
avisees
avises
avises
aviva
avivai
avivais
avivait
avivas
avivasse
avivasses
avivat
avivates
avive
avive
avivee
avivees
avives
avives
effet
effets
essai
essaie
essaies
essais
esse
esses
estafette
estafettes
estiva
estivai
estivais
estivait
estivas
estivasse
estivasses
estivat
estivates
estive
estive
estivee
estivees
estives
estives
etai
etaie
etaies
etais
etait
etat
etatiste
etatistes
etats
etes
etes
eteta
etetai
etetais
etetait
etetas
etetasse
etetasses
etetat
etetates
etete
etete
etetee
etetees
etetes
etetes
etisie
etisies
evasa
evasai
evasais
evasait
evasas
evasasse
evasasses
evasat
evasates
evase
evase
evasee
evasees
evases
evases
evasif
evasifs
evasive
evasives
evita
evitai
evitais
evitait
evitas
evitasse
evitasses
evitat
evitates
evite
evite
evitee
evitees
evites
evites
fais
faisais
faisait
fait
faite
faite
faites
faites
faits
fasse
fasses
faste
fastes
fats
fees
fessa
fessai
fessais
fessait
fessas
fessasse
fessasses
fessat
fessates
fesse
fesse
fessee
fessees
fesses
fesses
festif
festifs
festive
festives
festivite
festivites
feta
fetai
fetais
fetait
fetas
fetasse
fetasses
fetat
fetates
fete
fete
fetee
fetees
fetes
fetes
feve
feves
fiai
fiais
fiait
fias
fiasse
fiasses
fiat
fiat
fiates
fiee
fiees
fief
fieffa
fieffai
fieffais
fieffait
fieffas
fieffasse
fieffasses
fieffat
fieffates
fieffe
fieffe
fieffee
fieffees
fieffes
fieffes
fiefs
fies
fies
fiesta
fiestas
fisse
fisses
fites
isatis
ives
ivette
ivettes
sais
sais
saisi
saisie
saisies
saisis
saisissais
saisissait
saisisse
saisisses
saisit
saisit
saisites
sait
saite
saites
sassa
sassai
sassais
sassait
sassas
sassasse
sassasses
sassat
sassates
sasse
sasse
sassee
sassees
sasses
sasses
sati
satiete
satietes
satis
satisfais
satisfaisais
satisfaisait
satisfait
satisfaite
satisfaites
satisfaits
satisfasse
satisfasses
satisfis
satisfisse
satisfisses
satisfit
satisfit
satisfites
savais
savait
savate
savates
sets
seve
seves
sevi
sevis
sevissais
sevissait
sevisse
sevisses
sevit
sevit
sevites
siee
sieste
siestes
sise
sises
site
sites
staff
staffa
staffai
staffais
staffait
staffas
staffasse
staffasses
staffat
staffates
staffe
staffe
staffee
staffees
staffes
staffes
staffs
stase
stases
statif
statifs
stative
statives
steatite
steatites
taffetas
tafia
tafias
taie
taies
tais
taisais
taisait
taise
taises
tait
tassa
tassai
tassais
tassait
tassas
tassasse
tassasses
tassat
tassates
tasse
tasse
tassee
tassees
tasses
tasses
tassette
tassettes
tata
tata
tatai
tatais
tatait
tatas
tatas
tatasse
tatasses
tatat
tatates
tate
tate
tatee
tatees
tates
tates
tees
test
testa
testai
testais
testait
testas
testasse
testasses
testat
testates
teste
teste
testee
testees
testes
testes
tests
teta
tetai
tetais
tetait
tetas
tetasse
tetasses
tetat
tetates
tete
tete
tete
tetee
tetees
tetes
tetes
tetes
tette
tettes
tiffe
tiffes
tifs
tisa
tisai
tisais
tisait
tisas
tisasse
tisasses
tisat
tisates
tise
tise
tisee
tisees
tises
tises
tissa
tissai
tissais
tissait
tissas
tissasse
tissasses
tissat
tissates
tisse
tisse
tissee
tissees
tisses
tisses
titi
titis
vais
vase
vases
vasistas
vaste
vastes
vessa
vessai
vessais
vessait
vessas
vessasse
vessasses
vessat
vessates
vesse
vesse
vesses
vessie
vessies
veste
vestes
vetais
vetait
vete
vetes
vetis
vetisse
vetisses
vetit
vetit
vetites
vets
vies
vifs
visa
visai
visais
visait
visas
visasse
visasses
visat
visates
vise
vise
visee
visees
vises
vises
visita
visitai
visitais
visitait
visitas
visitasse
visitasses
visitat
visitates
visite
visite
visitee
visitees
visites
visites
vissa
vissai
vissais
vissait
vissas
vissasse
vissasses
vissat
vissates
visse
visse
vissee
vissees
visses
visses
vitae
vite
vites
vitesse
vitesses
vivais
vivait
vivat
vivats
vive
vives
vivifia
vivifiai
vivifiais
vivifiait
vivifias
vivifiasse
vivifiasses
vivifiat
vivifiates
vivifie
vivifie
vivifiee
vivifiees
vivifies
vivifies
