adapta
adaptai
adaptais
adaptait
adaptas
adaptat
adaptatif
adaptatifs
additif
additifs
affadi
affadis
affadissais
affadissait
affadit
affadit
affaissa
affaissai
affaissais
affaissait
affaissas
affaissat
aida
aidai
aidais
aidait
aidas
aidat
apaisa
apaisai
apaisais
apaisait
apaisas
apaisat
apis
appas
appat
appata
appatai
appatais
appatait
appatas
appatat
appats
assai
assis
assista
assistai
assistais
assistait
assistas
assistat
assit
assit
asti
astis
attifa
attifai
attifais
attifait
attifas
attifat
attisa
attisai
attisais
attisait
attisas
attisat
dada
dadais
dadas
dais
data
datai
datais
datait
datas
datat
datif
datifs
diffa
diffas
disais
disait
dissipa
dissipai
dissipais
dissipait
dissipas
dissipat
dits
fada
fadai
fadais
fadait
fadas
fadat
fais
faisais
faisait
fait
faits
fats
fiai
fiais
fiait
fias
fiat
fiat
isatis
pais
paissais
paissait
pait
papa
papas
papi
papis
passa
passai
passais
passait
passas
passat
passif
passifs
pastis
pata
patai
patais
patait
patas
patat
pati
patis
patissa
patissai
patissais
patissait
patissas
patissat
patit
patit
patta
pattai
pattais
pattait
pattas
pattat
pfft
piaf
piaffa
piaffai
piaffais
piaffait
piaffas
piaffat
piafs
pifa
pifai
pifais
pifait
pifas
pifat
piffa
piffai
piffais
piffait
piffas
piffat
pifs
pipa
pipai
pipais
pipait
pipas
pipat
pipi
pipis
pipit
pipits
pissa
pissai
pissais
pissait
pissas
pissat
pissat
pissats
pista
pistai
pistais
pistait
pistas
pistat
psitt
sais
sais
saisi
saisis
saisissais
saisissait
saisit
saisit
sait
sapa
sapai
sapais
sapait
sapas
sapat
sassa
sassai
sassais
sassait
sassas
sassat
sati
satis
satisfais
satisfaisais
satisfaisait
satisfait
satisfaits
satisfis
satisfit
satisfit
spitta
spittai
spittais
spittait
spittas
spittat
stadia
stadias
staff
staffa
staffai
staffais
staffait
staffas
staffat
staffs
statif
statifs
tafia
tafias
tais
taisais
taisait
tait
tapa
tapai
tapais
tapait
tapas
tapat
tapi
tapis
tapissa
tapissai
tapissais
tapissait
tapissas
tapissat
tapit
tapit
tassa
tassai
tassais
tassait
tassas
tassat
tata
tata
tatai
tatais
tatait
tatas
tatas
tatat
tifs
tisa
tisai
tisais
tisait
tisas
tisat
tissa
tissai
tissais
tissait
tissas
tissat
titi
titis
