bibi
bobo
boit
bort
boubou
bouffi
bouffir
bouffit
bouffit
bouif
bourroir
bourru
bout
boutoir
brio
brou
brout
brrr
brui
bruir
bruit
bruit
brut
butoir
butor
buttoir
foot
forfit
forfit
fort
fortiori
fortuit
foufou
foui
fouir
fouit
fouit
four
fourbi
fourbir
fourbit
fourbit
fourbu
fout
foutoir
foutu
frit
frit
frottoir
froufrou
fruit
fuir
fuit
fuit
furtif
futur
itou
obit
offrir
offrit
offrit
orfroi
ouir
ouit
rififi
rift
robot
roti
rotir
rotit
rotit
rotor
rouf
roui
rouir
rouit
rouit
tiroir
titi
toit
torii
tort
toto
toubib
touffu
tour
tout
toutou
tribu
tribut
trio
trot
trottoir
trou
turbot
turf
tutti
tutu
urubu
