affaissa
affaissai
affaissais
affaissait
affaissas
affaissat
affixaux
affut
affuta
affutai
affutais
affutait
affutas
affutat
affutiaux
affuts
assai
assaut
assauts
assis
assista
assistai
assistais
assistait
assistas
assistat
assit
assit
asti
astis
attifa
attifai
attifais
attifait
attifas
attifat
attisa
attisai
attisais
attisait
attisas
attisat
aussi
axai
axais
axait
axas
axat
axis
fais
faisais
faisait
fait
faits
fats
faussa
faussai
faussais
faussait
faussas
faussat
faut
fauta
fautai
fautais
fautait
fautas
fautat
fautif
fautifs
faux
faxa
faxai
faxais
faxait
faxas
faxat
fiai
fiais
fiait
fias
fiat
fiat
fixa
fixai
fixais
fixait
fixas
fixat
fixatif
fixatifs
fuis
fuit
fuit
fusa
fusai
fusais
fusait
fusas
fusat
futs
isatis
issu
issus
ixia
ixias
sais
sais
saisi
saisis
saisissais
saisissait
saisit
saisit
sait
sassa
sassai
sassais
sassait
sassas
sassat
sati
satis
satisfais
satisfaisais
satisfaisait
satisfait
satisfaits
satisfis
satisfit
satisfit
sauf
saut
sauta
sautai
sautais
sautait
sautas
sautat
sauts
situa
situai
situais
situait
situas
situat
staff
staffa
staffai
staffais
staffait
staffas
staffat
staffs
statif
statifs
statua
statuai
statuais
statuait
statuas
statuat
statufia
statufiai
statufiais
statufiait
statufias
statufiat
statut
statuts
suai
suais
suait
suas
suat
suffis
suffisais
suffisait
suffit
suffit
suffits
suffixa
suffixai
suffixais
suffixait
suffixas
suffixat
suffixaux
suif
suifa
suifai
suifais
suifait
suifas
suifat
suiffa
suiffai
suiffais
suiffait
suiffas
suiffat
suifs
suis
suit
tafia
tafias
taiaut
tais
taisais
taisait
tait
tassa
tassai
tassais
tassait
tassas
tassat
tata
tata
tatai
tatais
tatait
tatas
tatas
tatat
taux
taxa
taxai
taxais
taxait
taxas
taxat
taxatif
taxatifs
taxi
taxis
tifs
tisa
tisai
tisais
tisait
tisas
tisat
tissa
tissai
tissais
tissait
tissas
tissat
tissu
tissus
titi
titis
tuai
tuais
tuait
tuas
tuat
tufs
tutti
tutu
tutus
usai
usais
usait
usas
usat
