ceci
cene
cine
cinq
cynique
ennui
ennuie
ennuye
ennuyee
enquiquine
enquiquine
enquiquinee
equin
equine
eunuque
inique
inne
innee
nene
nenni
niece
niee
nique
nuee
nuque
queue
quine
quine
quinee
quinine
uncine
uncinee
unie
unique
