aede
axee
dada
deux
dodo
dodu
dodue
doua
doue
doue
douee
doux
duaux
eaux
exode
fada
fade
fade
fadee
fado
faux
faxa
faxe
faxe
faxee
feaux
feodaux
feue
feux
fouee
foufou
foxe
foxee
oeuf
oued
