bibi
bibis
bismuth
bismuths
bits
buis
bush
buts
huis
huit
humus
ibis
imbu
imbus
issu
issus
mimi
mimis
miss
must
musts
sium
siums
subi
subis
subit
subit
subits
substitut
substituts
suis
suit
summum
summums
sushi
sushis
tissu
tissus
titi
titis
tubs
tutti
tutu
tutus
