abaissa
abaissai
abaissais
abaissait
abaissas
abaissat
abat
abats
abattais
abattait
abattis
abattit
abattit
abima
abimai
abimais
abimait
abimas
abimat
agami
agamis
agis
agissais
agissait
agit
agit
agita
agitai
agitais
agitait
agitas
agitat
aima
aimai
aimais
aimait
aimas
aimat
amas
amassa
amassai
amassais
amassait
amassas
amassat
amati
amatis
amatissais
amatissait
amatit
amatit
amis
assagi
assagis
assagissais
assagissait
assagit
assagit
assai
assis
assista
assistai
assistais
assistait
assistas
assistat
assit
assit
asti
astis
attisa
attisai
attisais
attisait
attisas
attisat
baba
babas
bais
baisa
baisai
baisais
baisait
baisas
baisat
baissa
baissai
baissais
baissait
baissas
baissat
basa
basai
basais
basait
basas
basat
bata
batai
batais
batait
batas
batat
bati
batis
batissais
batissait
batit
batit
bats
battais
battait
battis
battit
battit
biais
biaisa
biaisai
biaisais
biaisait
biaisas
biaisat
bibi
bibis
bisa
bisai
bisais
bisait
bisas
bisat
bissa
bissai
bissais
bissait
bissas
bissat
bita
bitai
bitais
bitait
bitas
bitat
bits
bitta
bittai
bittais
bittait
bittas
bittat
gaga
gagas
gags
gais
gamba
gambas
gambit
gambits
gata
gatai
gatais
gatait
gatas
gatat
gisais
gisait
gita
gitai
gitais
gitait
gitas
gitat
ibis
imam
imamat
imamats
imams
imbiba
imbibai
imbibais
imbibait
imbibas
imbibat
imita
imitai
imitais
imitait
imitas
imitat
isatis
isba
isbas
magma
magmas
maia
maias
mais
mais
massa
massai
massais
massait
massas
massat
mastaba
mastabas
mata
mata
matai
matai
matais
matais
matait
matait
matas
matas
matat
matat
mati
matis
matissais
matissait
matit
matit
mats
mats
mima
mimai
mimais
mimait
mimas
mimat
mimi
mimis
misa
misai
misais
misait
misas
misat
miss
mita
mitai
mitais
mitait
mitas
mitat
sabbat
sabbats
saga
sagas
saiga
saigas
sais
sais
saisi
saisis
saisissais
saisissait
saisit
saisit
sait
samba
sambas
samit
samits
sassa
sassai
sassais
sassait
sassas
sassat
sati
satis
sigma
sima
simas
stigmatisa
stigmatisai
stigmatisais
stigmatisait
stigmatisas
stigmatisat
tabassa
tabassai
tabassais
tabassait
tabassas
tabassat
taiga
taigas
tais
taisais
taisait
tait
tamia
tamias
tamis
tamisa
tamisai
tamisais
tamisait
tamisas
tamisat
tassa
tassai
tassais
tassait
tassas
tassat
tata
tata
tatai
tatais
tatait
tatami
tatamis
tatas
tatas
tatat
tibia
tibias
tisa
tisai
tisais
tisait
tisas
tisat
tissa
tissai
tissais
tissait
tissas
tissat
titi
titis
